record_id,fecha_de_inicio,fecha_de_fin,fecha_del_registro,nombre_de_la_actividad,tipo_de_actividad,qu_tem_tica_s_aborda_la_ac,en_qu_estrategia_plan_inte,asist_total,asist_hombres,asist_mujeres,n_mero_de_horas,n_mero_de_sesiones,apellidos_y_nombre,distrito0,unidad_asistencial,unidad_asistencial_2,sexo,categor_a_profesional,especialidad_de_enfermer_a,horario,localidad_donde_se_realiza,es_una_zona_desfavorecidas,lugar_de_realizaci_n_de_la,poblaci_n_destinataria
1251,21/03/2025,13/06/2025,23/03/2025,Rehabilitación respiratoria,10,16,13,23,15,8,29.9,13,"Pérez Fernández, Sandra",1,,3,F,2,3,1,Armilla,0,6,15
1252,05/02/2025,05/02/2025,08/02/2025,Sesión clínica: uso medicamento,21,25,24,18,8,10,1.9,1,"Díaz Montero, Roberto",1,,3,M,14,,1,Armilla,0,13,14
1253,06/11/2024,08/01/2025,08/11/2024,Programa educación maternal,11,14,21,23,4,19,23.0,10,"Delgado Romero, Alberto",1,,3,M,7,,0,Armilla,0,1,2
1254,07/05/2025,28/05/2025,12/05/2025,Programa educación maternal,11,21,3,19,4,15,8.4,4,"Castro Aguilar, Carmen",1,,3,F,7,,2,Armilla,0,2,4
1255,25/05/2024,25/05/2024,29/05/2024,Mesa informativa: vacunación,19,27,13,39,14,25,0.6,1,"Hernández Rubio, Roberto",1,,3,M,11,,0,Armilla,0,2,11
1256,25/06/2025,25/06/2025,26/06/2025,Mesa informativa: parentalidad positiva,19,20,16,16,3,13,0.8,1,"Delgado Romero, Alberto",1,,3,M,7,,1,Armilla,0,2,2
1257,31/07/2025,13/11/2025,04/08/2025,Grupo EPOC/asma,8,20,19,23,12,11,25.6,16,"Hidalgo Fuentes, María",1,,3,F,2,1,2,Armilla,0,10,9
1258,15/01/2025,29/01/2025,15/01/2025,Sesión formativa: lactancia materna,22,15,8,17,8,9,5.1,3,"Delgado Blanco, Laura",1,,3,F,7,,1,Armilla,0,0,7
1259,26/03/2024,23/04/2024,31/03/2024,Grupo diabetológico,7,15,16,21,11,10,8.0,5,"Blanco Medina, Irene",1,,3,F,2,3,0,Armilla,0,10,15
1260,26/07/2025,27/09/2025,29/07/2025,PSIA,17,27,1,12,1,11,24.0,10,"Blanco Medina, Irene",1,,3,F,2,3,2,Armilla,1,4,12
1261,20/11/2024,04/12/2024,22/11/2024,Sesión clínica: act. física,21,1,13,25,8,17,3.9,3,"Delgado Romero, Alberto",1,,3,M,7,,1,Armilla,0,0,12
1262,09/11/2024,30/11/2024,10/11/2024,Taller de voluntades vitales,23,29,11,22,6,16,11.2,4,"Flores Martínez, Lucía",1,,3,F,8,,1,Armilla,0,0,8
1263,23/09/2024,23/09/2024,28/09/2024,Mapeo de activos: vacunación,18,27,25,31,12,19,1.8,1,"Hernández Rubio, Roberto",1,,3,M,11,,2,Armilla,0,6,15
1264,24/04/2025,03/07/2025,29/04/2025,PITA,16,9,9,15,7,8,19.8,11,"Blanco Medina, Irene",1,,3,F,2,3,2,Armilla,0,0,0
1265,04/07/2025,04/07/2025,06/07/2025,Actividad PS: bienestar emocional,24,4,17,27,9,18,1.9,1,"Flores Martínez, Lucía",1,,3,F,8,,0,Armilla,0,7,10
1266,04/06/2024,09/07/2024,08/06/2024,Taller de act. física,23,1,19,21,11,10,13.8,6,"Delgado Romero, Alberto",1,,3,M,7,,2,Armilla,0,6,13
1267,26/06/2025,14/08/2025,27/06/2025,PSIA,17,22,24,11,1,10,13.6,8,"Pérez Fernández, Sandra",1,,3,F,2,3,0,Armilla,0,0,3
1268,06/07/2024,21/09/2024,09/07/2024,IAHS,14,27,19,19,9,10,20.4,12,"Delgado Romero, Alberto",1,,3,M,7,,2,Armilla,0,14,0
1269,27/02/2024,16/04/2024,01/03/2024,PITA,16,12,13,16,5,11,20.0,8,"Fuentes Carmona, Elena",1,,3,F,2,8,1,Armilla,0,3,15
1270,18/05/2024,18/05/2024,20/05/2024,Sesión clínica: bienestar emocional,21,4,8,28,6,22,1.4,1,"Castro Aguilar, Carmen",1,,3,F,7,,0,Armilla,0,14,7
1271,31/01/2025,04/04/2025,02/02/2025,Rehabilitación respiratoria,10,27,12,25,12,13,20.0,10,"Hidalgo Cabrera, Concepción",1,,3,F,2,7,2,Armilla,0,8,10
1272,06/11/2025,13/11/2025,06/11/2025,Sesión formativa: IRAS,22,14,17,30,7,23,3.4,2,"Hernández Rubio, Roberto",1,,3,M,11,,1,Armilla,1,8,8
1273,29/01/2024,18/03/2024,29/01/2024,Taller de tabaco,23,7,15,24,11,13,20.8,8,"Hidalgo Fuentes, María",1,,3,F,2,1,2,Armilla,0,12,0
1274,01/04/2024,08/04/2024,03/04/2024,Sesión formativa: prev. accidentes,22,21,14,22,7,15,3.0,2,"Castro Aguilar, Carmen",1,,3,F,7,,1,Armilla,0,5,13
1275,18/04/2025,01/08/2025,18/04/2025,IAHS,14,29,3,17,4,13,35.2,16,"Blanco Medina, Irene",1,,3,F,2,3,0,Armilla,0,3,1
1276,25/11/2025,02/12/2025,25/11/2025,Sesión formativa: lactancia materna,22,15,17,5,1,4,3.6,2,"Delgado Romero, Alberto",1,,3,M,7,,1,Armilla,0,0,9
1277,03/04/2024,17/07/2024,05/04/2024,Programa educación maternal,11,27,16,8,1,7,28.8,16,"Pérez Fernández, Sandra",1,,3,F,2,3,1,Armilla,0,9,1
1278,08/11/2024,08/11/2024,08/11/2024,Sesión clínica: prev. accidentes,21,21,6,19,10,9,1.9,1,"Delgado Blanco, Laura",1,,3,F,7,,0,Armilla,0,14,4
1279,17/08/2024,30/11/2024,21/08/2024,Grupo EPOC/asma,8,10,25,13,5,8,32.0,16,"Aguilar Martínez, Ramón",1,,3,M,2,9,2,Armilla,0,2,7
1280,05/11/2025,26/11/2025,08/11/2025,PITA,16,29,16,10,4,6,8.0,4,"Fuentes Carmona, Elena",1,,3,F,2,8,2,Armilla,0,0,4
1281,07/06/2024,16/08/2024,08/06/2024,IAHS,14,9,12,21,9,12,26.4,11,"Pérez Fernández, Sandra",1,,3,F,2,3,1,Armilla,0,11,1
1282,10/11/2024,29/12/2024,11/11/2024,Taller de parentalidad positiva,23,20,16,23,7,16,20.8,8,"Delgado Blanco, Laura",1,,3,F,7,,0,Armilla,0,10,11
1283,01/11/2024,17/01/2025,06/11/2024,PITA,16,6,18,22,5,17,25.2,12,"Hidalgo Cabrera, Concepción",1,,3,F,2,7,2,Armilla,0,1,13
1284,26/06/2024,03/07/2024,30/06/2024,Reunión coordinación — envejecimiento,3,10,8,5,3,2,3.8,2,"Blanco Medina, Irene",1,,3,F,2,3,2,Armilla,0,14,0
1285,20/04/2024,08/06/2024,21/04/2024,Taller de alimentación saludable,23,3,19,15,7,8,22.4,8,"Díaz Montero, Roberto",1,,3,M,14,,1,Armilla,0,2,5
1286,03/01/2025,24/01/2025,08/01/2025,Taller de uso medicamento,23,25,2,17,6,11,8.8,4,"Díaz Montero, Roberto",1,,3,M,14,,1,Armilla,0,14,14
1287,21/10/2025,16/12/2025,25/10/2025,Programa educación maternal,11,21,2,15,3,12,14.4,9,"Hidalgo Cabrera, Concepción",1,,3,F,2,7,0,Armilla,0,2,4
1288,24/08/2024,30/11/2024,24/08/2024,Programa educación maternal,11,15,19,25,3,22,27.0,15,"Delgado Blanco, Laura",1,,3,F,7,,1,Armilla,0,6,0
1289,20/03/2024,12/06/2024,24/03/2024,PSIA,17,20,10,20,2,18,28.6,13,"Aguilar Martínez, Ramón",1,,3,M,2,9,2,Armilla,0,8,2
1290,16/08/2025,16/08/2025,17/08/2025,Reunión coordinación — voluntades vitales,3,29,7,4,2,2,1.8,1,"Flores Martínez, Lucía",1,,3,F,8,,2,Armilla,0,1,4
1291,10/07/2025,16/10/2025,10/07/2025,Grupo EPOC/asma,8,15,8,23,11,12,24.0,15,"Pérez Fernández, Sandra",1,,3,F,2,3,1,Armilla,0,6,14
1292,09/05/2025,23/05/2025,10/05/2025,Taller de dolor crónico,23,8,7,11,3,8,6.3,3,"Hidalgo Fuentes, María",1,,3,F,2,1,0,Armilla,0,2,9
1293,07/08/2024,07/08/2024,07/08/2024,Charla sobre alimentación saludable,0,3,10,36,15,21,1.3,1,"Pérez Fernández, Sandra",1,,3,F,2,3,2,Armilla,0,10,4
1294,12/08/2025,04/11/2025,16/08/2025,GRUSE,13,29,8,12,5,7,28.6,13,"Flores Martínez, Lucía",1,,3,F,8,,2,Armilla,0,10,13
1295,31/01/2025,16/05/2025,05/02/2025,Grupo cuidadoras,5,21,20,8,4,4,28.8,16,"Castro Aguilar, Carmen",1,,3,F,7,,2,Armilla,0,11,3
1296,12/03/2024,23/04/2024,13/03/2024,Taller de enf. transmisibles,23,9,7,17,8,9,18.9,7,"Delgado Blanco, Laura",1,,3,F,7,,2,Armilla,0,11,7
1297,18/11/2024,23/12/2024,18/11/2024,Ponencia: higiene manos,20,11,20,29,13,16,7.8,6,"Hernández Rubio, Roberto",1,,3,M,11,,1,Armilla,0,0,2
1298,02/09/2024,14/10/2024,06/09/2024,PIOBIN,15,20,1,20,5,15,11.2,7,"Aguilar Martínez, Ramón",1,,3,M,2,9,1,Armilla,0,1,8
1299,24/01/2025,14/03/2025,29/01/2025,Taller de alimentación saludable,23,3,1,28,10,18,19.2,8,"Díaz Montero, Roberto",1,,3,M,14,,2,Armilla,1,1,6
1300,16/01/2025,27/02/2025,20/01/2025,Programa educación maternal,11,9,11,14,3,11,12.6,7,"Blanco Medina, Irene",1,,3,F,2,3,2,Armilla,0,10,9
1301,16/11/2024,08/02/2025,20/11/2024,Rehabilitación respiratoria,10,8,2,14,7,7,27.3,13,"Blanco Medina, Irene",1,,3,F,2,3,1,Armilla,0,14,5
1302,16/08/2024,16/08/2024,17/08/2024,Charla sobre vacunación,0,27,17,50,17,33,1.7,1,"Delgado Romero, Alberto",1,,3,M,7,,0,Armilla,0,2,12
1303,15/02/2025,01/03/2025,15/02/2025,Reunión coordinación — voluntades vitales,3,29,5,6,3,3,4.8,3,"Cruz Morales, Isabel",1,,4,F,2,8,2,Atarfe,1,3,6
1304,01/03/2025,03/05/2025,02/03/2025,PITA,16,9,7,22,8,14,23.0,10,"Cruz Morales, Isabel",1,,4,F,2,8,2,Atarfe,1,8,0
1305,27/09/2024,15/11/2024,27/09/2024,Taller de consumo alcohol,23,6,2,17,9,8,21.6,8,"Domínguez González, Irene",1,,4,F,2,9,0,Atarfe,1,8,6
1306,06/08/2024,19/11/2024,11/08/2024,Grupo dolor crónico,6,29,1,18,7,11,35.2,16,"Cruz Martínez, Raquel",1,,4,F,2,2,2,Atarfe,1,13,0
1307,23/02/2024,19/04/2024,27/02/2024,GRUSE,13,20,1,13,4,9,16.2,9,"Flores Hernández, Carmen",1,,4,F,8,,2,Atarfe,1,4,2
1308,02/06/2025,30/06/2025,06/06/2025,Ponencia: vacunación,20,27,20,90,43,47,13.0,5,"González Martínez, Silvia",1,,4,F,6,,2,Atarfe,1,4,8
1309,03/12/2025,31/12/2025,06/12/2025,PITA,16,20,11,13,5,8,19.2,12,"Cruz Martínez, Raquel",1,,4,F,2,2,2,Atarfe,1,8,5
1310,29/10/2024,19/11/2024,31/10/2024,Reunión coordinación — primeros auxilios,3,22,15,4,2,2,4.4,4,"Medina Ortiz, Sandra",1,,4,F,5,,2,Atarfe,1,0,7
1311,02/06/2024,01/09/2024,02/06/2024,IAHS,14,29,13,23,9,14,32.2,14,"Domínguez González, Irene",1,,4,F,2,9,1,Atarfe,1,10,7
1312,22/08/2024,22/08/2024,26/08/2024,Charla sobre voluntades vitales,0,29,19,56,17,39,1.3,1,"Flores Hernández, Carmen",1,,4,F,8,,1,Atarfe,1,9,6
1313,13/09/2024,13/09/2024,17/09/2024,Reunión coordinación — otras adicciones,3,18,8,4,1,3,1.9,1,"Flores Hernández, Carmen",1,,4,F,8,,0,Atarfe,1,6,9
1314,17/09/2024,08/10/2024,17/09/2024,Actividad PS: voluntades vitales,4,29,21,20,5,15,7.6,4,"González Martínez, Silvia",1,,4,F,6,,0,Atarfe,1,1,11
1315,22/11/2025,31/12/2025,27/11/2025,Grupo dolor crónico,6,1,9,23,11,12,14.4,8,"Medina Ortiz, Sandra",1,,4,F,5,,2,Atarfe,1,13,3
1316,09/02/2025,20/04/2025,10/02/2025,Rehabilitación cardiaca,9,6,17,8,6,2,27.5,11,"Cruz Martínez, Raquel",1,,4,F,2,2,2,Atarfe,1,1,2
1317,05/01/2024,16/02/2024,10/01/2024,Rehabilitación respiratoria,10,8,17,17,9,8,17.5,7,"Medina Ortiz, Sandra",1,,4,F,5,,0,Atarfe,1,3,2
1318,29/05/2024,29/05/2024,30/05/2024,Reunión coordinación — otras temáticas,3,30,11,10,4,6,1.4,1,"González Domínguez, Rocío",1,,4,F,6,,2,Atarfe,1,7,0
1319,29/03/2024,29/03/2024,29/03/2024,Charla sobre alimentación saludable,0,3,11,19,4,15,0.7,1,"González Martínez, Silvia",1,,4,F,6,,2,Atarfe,1,0,13
1320,06/09/2025,06/09/2025,10/09/2025,Reunión coordinación — higiene manos,3,11,20,5,1,4,1.8,1,"Domínguez González, Irene",1,,4,F,2,9,1,Atarfe,1,4,14
1321,12/02/2025,05/03/2025,13/02/2025,GRUSE,13,24,4,21,10,11,6.0,4,"Flores Hernández, Carmen",1,,4,F,8,,0,Atarfe,1,6,4
1322,04/02/2025,11/03/2025,08/02/2025,PITA,16,27,1,14,5,9,11.4,6,"Cruz Morales, Isabel",1,,4,F,2,8,2,Atarfe,1,0,11
1323,09/08/2024,23/08/2024,13/08/2024,Sesión clínica: tabaco,21,7,18,17,5,12,3.6,3,"González Domínguez, Rocío",1,,4,F,6,,1,Atarfe,1,4,4
1324,01/07/2025,14/10/2025,03/07/2025,GRUSE,13,4,14,19,8,11,33.6,16,"Flores Hernández, Carmen",1,,4,F,8,,2,Atarfe,1,3,15
1325,15/01/2024,22/01/2024,17/01/2024,Actividad PS: uso medicamento,4,25,16,26,7,19,2.2,2,"González Domínguez, Rocío",1,,4,F,6,,1,Atarfe,1,10,7
1326,16/07/2025,30/07/2025,19/07/2025,Reunión coordinación — parentalidad positiva,3,20,13,7,3,4,5.7,3,"Cruz Martínez, Raquel",1,,4,F,2,2,2,Atarfe,1,9,6
1327,06/05/2025,06/05/2025,08/05/2025,Charla sobre voluntades vitales,0,29,11,21,10,11,0.5,1,"Flores Hernández, Carmen",1,,4,F,8,,1,Atarfe,1,0,4
1328,16/09/2024,16/12/2024,20/09/2024,Grupo dolor crónico,6,15,6,24,10,14,23.8,14,"Cruz Martínez, Raquel",1,,4,F,2,2,0,Atarfe,1,8,11
1329,20/06/2024,20/06/2024,20/06/2024,Sesión clínica: act. física,21,1,13,17,5,12,1.1,1,"González Martínez, Silvia",1,,4,F,6,,1,Atarfe,1,1,15
1330,30/08/2024,30/08/2024,02/09/2024,Charla sobre violencia género,0,28,12,42,20,22,1.9,1,"Hernández Morales, Rocío",1,,4,F,8,,0,Atarfe,1,11,3
1331,07/01/2025,14/01/2025,10/01/2025,Sesión formativa: tabaco,22,7,14,24,13,11,3.0,2,"Cruz Morales, Isabel",1,,4,F,2,8,2,Atarfe,1,2,15
1332,29/05/2024,31/07/2024,29/05/2024,Rehabilitación cardiaca,9,16,16,9,6,3,16.0,10,"Domínguez González, Irene",1,,4,F,2,9,0,Atarfe,1,10,13
1333,27/03/2025,05/06/2025,31/03/2025,PIOBIN,15,29,18,17,5,12,20.9,11,"Domínguez González, Irene",1,,4,F,2,9,1,Atarfe,1,10,10
1334,04/03/2024,13/05/2024,08/03/2024,PSIA,17,11,17,15,2,13,22.0,11,"Domínguez González, Irene",1,,4,F,2,9,0,Atarfe,1,12,9
1335,14/09/2025,19/10/2025,18/09/2025,IAHS,14,1,1,24,13,11,10.2,6,"Cruz Martínez, Raquel",1,,4,F,2,2,2,Atarfe,1,2,5
1336,03/04/2025,24/04/2025,08/04/2025,Reunión coordinación — consumo alcohol,3,6,24,5,1,4,5.2,4,"Flores Hernández, Carmen",1,,4,F,8,,0,Atarfe,1,6,11
1337,14/02/2024,14/02/2024,16/02/2024,Sesión formativa: conducta suicida,22,5,18,25,12,13,1.3,1,"Flores Hernández, Carmen",1,,4,F,8,,1,Atarfe,1,2,5
1338,27/12/2025,31/12/2025,01/01/2026,Rehabilitación respiratoria,10,29,7,12,8,4,20.0,10,"Cruz Morales, Isabel",1,,4,F,2,8,0,Atarfe,1,2,14
1339,29/06/2025,29/06/2025,03/07/2025,Sesión formativa: violencia género,22,28,2,25,7,18,1.5,1,"Flores Hernández, Carmen",1,,4,F,8,,1,Atarfe,1,10,1
1340,03/05/2025,14/06/2025,08/05/2025,Grupo diabetológico,7,8,22,19,6,13,14.0,7,"Domínguez González, Irene",1,,4,F,2,9,1,Atarfe,1,11,15
1341,18/04/2025,02/05/2025,22/04/2025,Actividad PS: bienestar emocional,4,4,12,9,4,5,5.4,3,"González Domínguez, Rocío",1,,4,F,6,,0,Atarfe,1,12,0
1342,18/07/2025,17/10/2025,21/07/2025,GRUSE,13,5,15,10,5,5,25.2,14,"Flores Hernández, Carmen",1,,4,F,8,,0,Atarfe,1,10,8
1343,24/03/2025,26/05/2025,29/03/2025,Grupo cuidadoras,5,21,9,15,8,7,21.0,10,"Cruz Morales, Isabel",1,,4,F,2,8,2,Atarfe,1,4,4
1344,11/02/2025,18/02/2025,16/02/2025,Sesión formativa: otras adicciones,22,18,16,14,3,11,3.0,2,"Hernández Morales, Rocío",1,,4,F,8,,1,Atarfe,1,6,3
1345,02/08/2024,11/10/2024,06/08/2024,Rehabilitación respiratoria,10,29,9,11,6,5,25.3,11,"Cruz Morales, Isabel",1,,4,F,2,8,2,Atarfe,1,6,8
1346,19/12/2024,16/01/2025,20/12/2024,Taller de otras adicciones,23,18,19,29,8,21,11.5,5,"Flores Hernández, Carmen",1,,4,F,8,,1,Atarfe,1,3,8
1347,12/03/2025,12/03/2025,17/03/2025,Reunión coordinación — tabaco,3,7,8,4,2,2,1.2,1,"González Martínez, Silvia",1,,4,F,6,,1,Atarfe,1,5,3
1348,10/10/2025,21/11/2025,10/10/2025,Taller de voluntades vitales,23,29,24,16,4,12,11.9,7,"Flores Hernández, Carmen",1,,4,F,8,,1,Atarfe,1,1,9
1349,19/04/2025,10/05/2025,24/04/2025,Reunión coordinación — consumo alcohol,3,6,1,6,3,3,5.6,4,"González Domínguez, Rocío",1,,4,F,6,,1,Atarfe,1,1,5
1350,25/01/2025,08/02/2025,28/01/2025,Reunión coordinación — tabaco,3,7,10,5,2,3,6.0,3,"González Domínguez, Rocío",1,,4,F,6,,1,Atarfe,1,1,0
1351,08/10/2024,05/11/2024,08/10/2024,Taller de dolor crónico,23,8,14,10,3,7,13.5,5,"Medina Ortiz, Sandra",1,,4,F,5,,2,Atarfe,1,2,10
1352,22/06/2024,06/07/2024,23/06/2024,Sesión formativa: manejo enf. crónicas,22,16,24,6,3,3,3.0,3,"Cruz Martínez, Raquel",1,,4,F,2,2,2,Atarfe,1,13,0
1353,20/08/2024,17/09/2024,23/08/2024,Rehabilitación respiratoria,10,16,17,25,15,10,10.5,5,"Cruz Morales, Isabel",1,,4,F,2,8,1,Atarfe,1,13,9
1354,09/05/2024,30/05/2024,12/05/2024,Actividad PS: tabaco,24,7,20,31,10,21,7.2,4,"González Domínguez, Rocío",1,,4,F,6,,0,Atarfe,1,11,2
1355,10/09/2024,01/10/2024,14/09/2024,PIOBIN,15,3,6,19,6,13,7.2,4,"Cruz Martínez, Raquel",1,,4,F,2,2,1,Atarfe,1,3,14
1356,06/07/2025,19/10/2025,09/07/2025,Rehabilitación cardiaca,9,1,7,12,7,5,28.8,16,"Cruz Martínez, Raquel",1,,4,F,2,2,1,Atarfe,1,8,11
1357,10/02/2024,16/03/2024,15/02/2024,PIOBIN,15,10,21,24,8,16,13.2,6,"Cruz Martínez, Raquel",1,,4,F,2,2,2,Atarfe,1,0,11
1358,02/12/2024,06/01/2025,07/12/2024,Grupo dolor crónico,6,9,23,19,5,14,11.4,6,"Cruz Martínez, Raquel",1,,4,F,2,2,2,Atarfe,1,9,9
1359,30/04/2025,07/05/2025,05/05/2025,Sesión formativa: prev. accidentes,22,21,21,17,6,11,2.6,2,"Cruz Martínez, Raquel",1,,4,F,2,2,2,Atarfe,1,9,1
1360,25/08/2024,01/09/2024,25/08/2024,Actividad PS: otras adicciones,24,18,19,28,8,20,3.0,2,"Hernández Morales, Rocío",1,,4,F,8,,1,Atarfe,1,11,7
1361,09/06/2025,14/07/2025,13/06/2025,Taller de consumo alcohol,23,6,25,17,6,11,10.8,6,"Hernández Morales, Rocío",1,,4,F,8,,1,Atarfe,1,6,10
1362,23/04/2025,23/04/2025,24/04/2025,Actividad PS: otras temáticas,24,30,23,17,6,11,1.5,1,"González Martínez, Silvia",1,,4,F,6,,1,Atarfe,1,1,14
1363,22/02/2024,22/02/2024,27/02/2024,Actividad PS: voluntades vitales,24,29,6,30,13,17,1.4,1,"Hernández Morales, Rocío",1,,4,F,8,,0,Atarfe,1,10,6
1364,11/09/2025,02/10/2025,13/09/2025,Reunión coordinación — act. física,3,1,25,3,1,2,6.8,4,"Medina Ortiz, Sandra",1,,4,F,5,,2,Atarfe,1,0,1
1365,05/12/2025,31/12/2025,07/12/2025,GRUSE,13,4,14,19,5,14,26.0,13,"Flores Hernández, Carmen",1,,4,F,8,,2,Atarfe,1,2,6
1366,19/09/2024,19/09/2024,20/09/2024,Charla sobre otras adicciones,0,18,21,43,21,22,1.1,1,"Flores Hernández, Carmen",1,,4,F,8,,0,Atarfe,1,2,2
1367,14/04/2025,05/05/2025,15/04/2025,Reunión coordinación — incontinencia,3,13,9,6,2,4,6.0,4,"Medina Ortiz, Sandra",1,,4,F,5,,0,Atarfe,1,7,5
1368,12/02/2024,12/02/2024,17/02/2024,Charla sobre prev. accidentes,0,21,11,52,24,28,1.2,1,"Medina Ortiz, Sandra",1,,4,F,5,,2,Atarfe,1,14,0
1369,08/08/2025,21/11/2025,08/08/2025,GRUSE,13,29,14,24,7,17,27.2,16,"Hernández Morales, Rocío",1,,4,F,8,,1,Atarfe,1,1,14
1370,21/05/2024,20/08/2024,23/05/2024,Rehabilitación respiratoria,10,10,12,22,11,11,29.4,14,"Cruz Morales, Isabel",1,,4,F,2,8,2,Atarfe,1,12,6
1371,12/03/2024,18/06/2024,13/03/2024,Grupo dolor crónico,6,13,13,17,8,9,25.5,15,"Medina Ortiz, Sandra",1,,4,F,5,,2,Atarfe,1,11,9
1372,06/11/2025,06/11/2025,06/11/2025,Charla sobre voluntades vitales,0,29,15,26,12,14,1.3,1,"Flores Hernández, Carmen",1,,4,F,8,,1,Atarfe,1,3,1
1373,05/12/2024,19/12/2024,07/12/2024,Reunión coordinación — manejo enf. crónicas,3,16,23,4,1,3,3.0,3,"Cruz Martínez, Raquel",1,,4,F,2,2,2,Atarfe,1,7,0
1374,09/04/2025,04/06/2025,12/04/2025,Rehabilitación cardiaca,9,1,19,24,13,11,18.0,9,"Domínguez González, Irene",1,,4,F,2,9,2,Atarfe,1,3,11
1375,25/02/2024,25/02/2024,01/03/2024,Mesa informativa: uso medicamento,19,25,21,35,12,23,0.8,1,"González Domínguez, Rocío",1,,4,F,6,,0,Atarfe,1,8,5
1376,20/11/2025,11/12/2025,25/11/2025,Taller de tabaco,23,7,8,30,11,19,7.2,4,"Domínguez González, Irene",1,,4,F,2,9,1,Atarfe,1,12,4
1377,22/02/2025,08/03/2025,25/02/2025,Ponencia: uso medicamento,20,25,5,64,26,38,7.5,3,"González Martínez, Silvia",1,,4,F,6,,2,Atarfe,1,3,13
1378,11/09/2025,11/09/2025,16/09/2025,Sesión clínica: uso medicamento,21,25,25,19,9,10,1.8,1,"González Domínguez, Rocío",1,,4,F,6,,0,Atarfe,1,7,3
1379,13/07/2025,27/07/2025,18/07/2025,Reunión coordinación — voluntades vitales,3,29,15,3,1,2,5.7,3,"González Domínguez, Rocío",1,,4,F,6,,2,Atarfe,1,4,6
1380,01/04/2025,01/04/2025,02/04/2025,Charla sobre violencia género,0,28,16,51,23,28,1.0,1,"Delgado Hidalgo, María",1,,5,F,13,,0,Cenes,0,3,10
1381,28/03/2025,30/05/2025,01/04/2025,PIOBIN,15,7,18,15,4,11,24.0,10,"Carmona Domínguez, Sandra",1,,5,F,2,1,1,Cenes,0,3,0
1382,08/04/2024,22/07/2024,09/04/2024,GRUSE,13,14,22,21,10,11,25.6,16,"Delgado Hidalgo, María",1,,5,F,13,,0,Cenes,0,13,5
1383,13/01/2024,20/01/2024,13/01/2024,Sesión formativa: lactancia materna,22,15,23,5,2,3,2.4,2,"Suárez Serrano, Mónica",1,,5,F,2,8,2,Cenes,0,1,4
1384,28/11/2024,23/01/2025,03/12/2024,IAHS,14,1,5,13,5,8,18.0,9,"Delgado Vargas, Óscar",1,,5,M,9,,2,Cenes,0,9,2
1385,28/09/2025,05/10/2025,28/09/2025,Reunión coordinación — manejo enf. crónicas,3,16,25,10,5,5,3.2,2,"Carmona Suárez, Virginia",1,,5,F,4,,2,Cenes,0,1,8
1386,30/09/2024,06/01/2025,02/10/2024,PIOBIN,15,16,12,14,4,10,24.0,15,"Castro Ortiz, Rocío",1,,5,F,2,2,1,Cenes,0,8,6
1387,15/03/2024,17/05/2024,15/03/2024,Rehabilitación respiratoria,10,20,3,10,7,3,24.0,10,"Vargas Suárez, Virginia",1,,5,F,2,4,2,Cenes,0,5,12
1388,20/05/2025,20/05/2025,25/05/2025,Charla sobre lactancia materna,0,15,2,52,16,36,0.7,1,"Delgado Hidalgo, María",1,,5,F,13,,2,Cenes,0,5,7
1389,27/07/2024,10/08/2024,31/07/2024,Sesión clínica: otras formas fumar,21,19,1,14,3,11,4.8,3,"Carmona Suárez, Virginia",1,,5,F,4,,0,Cenes,0,4,6
1390,14/08/2024,27/11/2024,17/08/2024,Grupo cuidadoras,5,27,6,10,4,6,25.6,16,"Suárez Serrano, Mónica",1,,5,F,2,8,1,Cenes,1,6,6
1391,26/12/2025,31/12/2025,28/12/2025,Ponencia: sexualidad,20,24,25,77,39,38,8.8,4,"Delgado Vargas, Óscar",1,,5,M,9,,2,Cenes,0,1,12
1392,18/08/2025,18/08/2025,19/08/2025,Reunión coordinación — tabaco,3,7,2,2,1,1,1.8,1,"Carmona Domínguez, Sandra",1,,5,F,2,1,1,Cenes,0,0,11
1393,18/06/2025,27/08/2025,21/06/2025,Grupo EPOC/asma,8,29,24,16,4,12,18.7,11,"Vargas Suárez, Virginia",1,,5,F,2,4,1,Cenes,0,11,14
1394,31/07/2025,31/07/2025,01/08/2025,Reunión coordinación — envejecimiento,3,10,19,9,4,5,1.4,1,"Carmona Domínguez, Sandra",1,,5,F,2,1,0,Cenes,0,8,1
1395,22/10/2025,31/12/2025,27/10/2025,Grupo dolor crónico,6,29,25,9,3,6,37.5,15,"Vargas Suárez, Virginia",1,,5,F,2,4,1,Cenes,0,6,11
1396,26/03/2024,26/03/2024,26/03/2024,Reunión coordinación — otras adicciones,3,18,1,2,1,1,1.4,1,"Ruiz Torres, Cristina",1,,5,F,8,,2,Cenes,0,10,13
1397,19/10/2024,19/10/2024,19/10/2024,Charla sobre uso medicamento,0,25,23,54,22,32,0.6,1,"Carmona Suárez, Virginia",1,,5,F,4,,0,Cenes,0,6,9
1398,11/06/2024,25/06/2024,12/06/2024,Sesión formativa: parentalidad positiva,22,20,16,12,5,7,3.9,3,"Hidalgo Aguilar, Pilar",1,,5,F,2,2,0,Cenes,1,6,11
1399,12/03/2024,16/04/2024,12/03/2024,Taller de IRAS,23,14,23,20,11,9,10.8,6,"Delgado Hidalgo, María",1,,5,F,13,,0,Cenes,0,5,7
